,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Price category,has_basement,distance_to_city
1209,8585400135,20141105T000000,585000,4,1.75,1760,5356,1,0,0,4,7,920,840,1950,0,98115,47.679,-122.288,1680,5184,High tier,1,6.594006939
1210,8691500990,20141212T000000,460000,4,2.5,4190,7504,2,0,0,3,7,4190,0,2004,0,98058,47.4394,-122.114,2480,6727,Middle tier,0,26.55062171
1211,2770606685,20140813T000000,470000,3,1,1170,4400,1,0,0,3,7,870,300,1951,0,98199,47.6584,-122.391,1240,4400,Middle tier,1,6.883179079
1212,8856971000,20150406T000000,245000,3,2.5,1600,4271,2,0,0,3,7,1600,0,2003,0,98038,47.386,-122.036,1520,3225,Middle tier,0,35.7722532
1213,1026049082,20141125T000000,500000,4,2,2760,27631,2,0,0,4,8,1800,960,1978,0,98155,47.7484,-122.291,2490,13158,High tier,1,9.525287989
1214,2095800400,20141113T000000,455000,3,2.5,2090,8653,2,0,0,3,8,2090,0,1989,0,98011,47.7498,-122.184,2090,6396,Middle tier,0,18.68062174
1215,7852030240,20150408T000000,485500,4,2.5,2320,3974,2,0,0,3,7,2320,0,1999,0,98065,47.532,-121.88,2620,4539,Middle tier,0,50.76773582
1216,6321000045,20141222T000000,1880000,5,3.25,4110,7920,2,0,3,3,9,3150,960,1921,0,98122,47.617,-122.282,3890,7800,High tier,1,5.867543611
1217,3751600030,20140717T000000,100000,2,1,770,17334,1,0,0,3,7,770,0,1978,0,98001,47.2997,-122.269,1480,17334,Low tier,0,19.85921145
1218,4046500510,20140905T000000,307000,3,1.75,1410,16105,1,0,0,3,7,1410,0,1982,0,98014,47.6927,-121.913,1550,18615,Middle tier,0,47.13694333
1219,8029520240,20141010T000000,475000,4,3.5,3660,14401,2,0,0,3,10,2660,1000,1994,0,98023,47.3076,-122.396,2780,10653,Middle tier,1,19.2779904
1220,7016310030,20150219T000000,330000,4,2.5,2180,7210,1,0,0,3,7,1190,990,1972,0,98011,47.7419,-122.181,2070,7210,Middle tier,1,18.78073998
1221,1238500451,20150209T000000,130000,3,1,1110,7520,1,0,0,4,7,1110,0,1960,0,98033,47.683,-122.176,1440,8400,Low tier,0,18.15838495
1222,4401150070,20140623T000000,320000,3,2.5,2280,7417,2,0,0,3,8,2280,0,1998,0,98001,47.3557,-122.278,2370,6443,Middle tier,0,16.40113839
1223,3331000070,20140606T000000,735000,4,2.5,2820,6180,2,0,0,3,9,2050,770,2013,0,98118,47.5529,-122.281,1390,4635,High tier,1,6.878820707
1224,2636900126,20150312T000000,365000,4,2.5,1570,9600,1,0,0,3,7,800,770,1972,0,98155,47.7757,-122.303,1340,9110,Middle tier,1,10.43168497
1225,1842900030,20150416T000000,234000,3,1.5,1200,11935,1,0,0,4,7,1200,0,1968,0,98042,47.3434,-122.082,1350,11935,Middle tier,0,32.24722185
1226,1761300310,20140827T000000,211000,4,2,1710,8288,1.5,0,0,3,7,1710,0,1970,0,98031,47.3947,-122.174,1710,7200,Middle tier,0,21.98037937
1227,5249800729,20150330T000000,680000,6,3.5,3000,6320,2,0,2,3,8,2400,600,1969,0,98118,47.562,-122.279,1720,6360,High tier,1,6.827127854
1228,5104511600,20141112T000000,457000,4,3,2800,7845,2,0,0,3,8,2800,0,2002,0,98038,47.3544,-122.013,2800,6977,Middle tier,0,38.84827685
1229,8663370060,20141009T000000,349000,3,2.25,1640,7261,2,0,0,3,7,1640,0,1989,0,98034,47.7192,-122.176,1640,6789,Middle tier,0,18.78359419
1230,613400030,20141024T000000,360000,3,2.75,2030,6840,1,0,0,3,7,1210,820,1979,0,98108,47.5413,-122.299,1910,6365,Middle tier,1,5.713723471
1231,6004510240,20150414T000000,350000,4,2.5,2530,10155,2,0,0,3,8,2530,0,1998,0,98042,47.351,-122.146,2330,7205,Middle tier,0,26.01983313
1232,1450100070,20150430T000000,208000,3,1,990,7420,1,0,0,5,6,990,0,1960,0,98002,47.2898,-122.221,1010,7420,Middle tier,0,22.85603551
1233,6117501820,20140618T000000,250275,2,1,790,11234,1,0,0,4,6,790,0,1942,0,98166,47.4413,-122.349,1930,11871,Middle tier,0,10.19151285
1234,6117501820,20150428T000000,435000,2,1,790,11234,1,0,0,4,6,790,0,1942,0,98166,47.4413,-122.349,1930,11871,Middle tier,0,10.19151285
1235,5420300240,20141205T000000,270000,3,1.75,1800,7763,1,0,0,3,6,1470,330,1984,0,98030,47.3766,-122.184,1440,7483,Middle tier,1,21.75694531
1236,4140900140,20140527T000000,438000,3,1.75,1650,12940,1,0,0,4,7,1650,0,1961,0,98028,47.7629,-122.268,2830,12600,Middle tier,0,11.70120022
1237,1630700135,20141119T000000,659000,4,2,1980,23625,2,0,0,3,8,1980,0,1938,1984,98072,47.7553,-122.092,2300,24640,High tier,0,28.31387339
1238,5166700055,20150504T000000,645000,4,2.75,2340,6350,1,0,0,4,7,1310,1030,1974,0,98126,47.5559,-122.379,2020,6350,High tier,1,5.905816925
1239,3224600310,20141030T000000,685100,4,2.5,2790,5423,2,0,0,3,9,2790,0,1999,0,98074,47.6085,-122.017,2450,6453,High tier,0,35.3217292
1240,7227802030,20140623T000000,350000,7,3,2800,9569,1,0,2,3,7,1400,1400,1963,0,98056,47.5102,-122.183,2150,7333,Middle tier,1,17.88330117
1241,226059078,20150227T000000,375000,2,1,1840,81892,1,0,0,3,6,1840,0,1955,0,98072,47.7694,-122.124,2550,40089,Middle tier,0,25.24763646
1242,1796100140,20140715T000000,170000,3,1.5,1350,81549,1,0,0,2,7,1350,0,1966,0,98092,47.3099,-122.09,2220,93825,Low tier,0,32.52025464
1243,5309100140,20140624T000000,880000,4,2.5,3030,3841,3,0,0,3,9,3030,0,2005,0,98117,47.6781,-122.369,1080,4922,High tier,0,5.545949944
1244,8658300510,20150419T000000,410500,4,2.5,1980,5000,2,0,0,3,8,1980,0,2008,0,98014,47.6492,-121.908,1400,8500,Middle tier,0,47.49687458
1245,8691300060,20141023T000000,780000,4,2.5,3690,13609,2,0,2,3,10,3690,0,1996,0,98075,47.5872,-121.972,3600,13609,High tier,0,40.34889449
1246,9103000393,20140910T000000,1230000,5,4.5,3732,4426,2.5,0,0,3,10,2932,800,2001,0,98112,47.6189,-122.288,2950,4000,High tier,1,5.211586134
1247,8682281170,20141113T000000,449000,2,1.75,1510,6852,1,0,0,3,8,1510,0,2005,0,98053,47.7073,-122.012,1510,5912,Middle tier,0,36.33227093
1248,472000055,20140514T000000,546000,3,1.75,2000,5000,1,0,0,4,7,1110,890,1921,0,98117,47.6859,-122.399,1750,5000,High tier,1,8.445715463
1249,2473400570,20140516T000000,317000,3,2,1760,11410,1,0,0,5,7,1060,700,1977,0,98058,47.4528,-122.163,1680,9165,Middle tier,1,21.25754214
1250,3449500135,20140625T000000,276900,3,1,1270,7566,1,0,0,4,7,1270,0,1958,0,98056,47.5074,-122.175,1780,7520,Middle tier,0,18.77773709
1251,1926049355,20141028T000000,399000,5,2,2620,7030,1,0,0,3,8,1420,1200,1965,0,98133,47.7338,-122.352,1360,7964,Middle tier,1,7.583401147
1252,8650000070,20140808T000000,495000,5,2.75,2630,10165,1,0,0,4,8,1690,940,1976,0,98027,47.5196,-122.049,2440,10165,Middle tier,1,32.21665233
1253,8732131200,20140808T000000,258000,3,1.75,2270,9000,1,0,0,4,8,1330,940,1978,0,98023,47.3077,-122.381,2090,8400,Middle tier,1,18.74351072
1254,1624079051,20140710T000000,600000,2,2.5,2410,102366,1,0,0,4,7,1940,470,1912,1989,98024,47.5629,-121.918,2460,310582,High tier,1,46.41529797
1255,993001629,20141117T000000,265000,3,2.75,1120,881,3,0,0,3,8,1120,0,1999,0,98103,47.6914,-122.343,1120,1087,Middle tier,0,4.899801804
1256,3832711040,20150424T000000,321000,5,2.75,3030,7000,1,0,0,4,7,1540,1490,1978,0,98032,47.3661,-122.28,1790,7330,Middle tier,1,15.74548431
1257,5244801230,20140829T000000,682000,5,2.25,2120,4000,1.5,0,0,4,7,1720,400,1910,0,98109,47.644,-122.353,1960,4000,High tier,1,2.851229248
1258,2798600240,20141114T000000,295700,4,2.5,1720,5805,2,0,0,3,8,1720,0,2000,0,98092,47.3286,-122.208,2360,7700,Middle tier,0,21.87411736
1259,5701800030,20140506T000000,609000,4,2.5,2150,37981,2,0,0,3,9,2150,0,1985,0,98052,47.7227,-122.098,2450,37981,High tier,0,27.14206497
1260,7636800041,20140625T000000,995000,3,4.5,4380,47044,2,1,3,3,9,3720,660,1968,1990,98166,47.4734,-122.365,2460,18512,High tier,1,8.828487507
1261,3904901200,20140818T000000,530000,3,2.25,2010,11817,2,0,0,4,8,2010,0,1986,0,98029,47.5665,-122.023,2190,10168,High tier,0,34.75224044
1262,4109600055,20141229T000000,614000,5,2.5,3150,5150,2,0,0,5,8,1870,1280,1907,2004,98118,47.5506,-122.269,1550,5150,High tier,1,8.12223459
1263,3339400349,20141124T000000,390000,3,2.5,2500,21780,1,0,0,3,8,1770,730,1986,0,98092,47.3282,-122.198,2670,23400,Middle tier,1,22.6219137
1264,7202340370,20141110T000000,467000,3,2.5,1690,6642,2,0,0,3,7,1690,0,2004,0,98053,47.6793,-122.033,2120,5080,Middle tier,0,33.78889645
1265,9477500060,20140813T000000,484000,6,2.5,3300,13501,1,0,0,3,8,2060,1240,1980,0,98059,47.5116,-122.163,2060,8745,Middle tier,1,19.9689902
1266,4310701600,20141113T000000,340000,3,2.5,1240,1115,3,0,0,3,8,1240,0,2003,0,98103,47.6985,-122.34,1410,1355,Middle tier,0,5.266866766
1267,2215450060,20141223T000000,302495,3,2.5,2200,7201,2,0,0,3,8,2200,0,1994,0,98030,47.3821,-122.207,2250,7240,Middle tier,0,19.6310921
1268,2919702075,20140925T000000,532500,3,1.75,1620,3360,1,0,0,5,7,980,640,1927,0,98117,47.6886,-122.361,1400,3840,High tier,1,5.49225436
1269,8079030350,20140910T000000,441500,3,2.5,2420,9592,2,0,0,3,8,1780,640,1993,0,98059,47.5093,-122.153,2420,9145,Middle tier,1,21.07261599
1270,7893804340,20140724T000000,470000,4,2.5,2680,8062,1,0,3,4,7,1530,1150,1967,0,98198,47.4132,-122.328,1920,8600,Middle tier,1,11.75735733
1271,4389200765,20140625T000000,2300000,4,3.25,4250,8570,2,0,0,3,9,4250,0,2004,0,98004,47.6154,-122.21,2830,12821,High tier,0,13.86394087
1272,1822069116,20141217T000000,590000,3,2.5,2400,99752,1,0,0,3,9,2400,0,1996,0,98058,47.3917,-122.084,2800,98010,High tier,0,30.74096185
1273,7276100282,20140729T000000,320000,3,1.75,2300,12000,1,0,0,3,8,1770,530,1942,0,98133,47.7599,-122.343,2030,6000,Middle tier,1,8.933889955
1274,567000392,20141103T000000,363000,2,2,920,1201,2,0,0,3,8,800,120,2009,0,98144,47.5926,-122.295,1150,1161,Middle tier,1,4.536106875
1275,5729200030,20140707T000000,747500,4,2.25,2350,18600,2,0,0,4,9,2350,0,1977,0,98028,47.7473,-122.257,2880,14400,High tier,0,11.85740224
1276,8682220390,20140723T000000,750000,2,2.5,2630,7957,2,0,0,3,8,2630,0,2003,0,98053,47.7106,-122.023,2305,7220,High tier,0,35.15752515
1277,9828700200,20140505T000000,831000,4,3,2170,4000,2,0,0,4,9,1610,560,1982,2011,98112,47.6196,-122.292,1670,4000,High tier,1,4.773564912
1278,7852180560,20150424T000000,403000,3,2.5,1700,4125,2,0,0,3,7,1700,0,2004,0,98065,47.5305,-121.854,1970,4105,Middle tier,0,53.65494184
1279,3655400060,20140808T000000,445000,3,2.5,2470,4565,2,0,0,3,7,2470,0,2005,0,98056,47.514,-122.189,2470,5064,Middle tier,0,17.17926875
1280,7955030060,20150326T000000,345000,3,1,1250,17380,1,0,0,4,7,1250,0,1970,0,98072,47.7502,-122.108,1410,18200,Middle tier,0,26.52858458
1281,8964800445,20150209T000000,2260000,3,3.5,3110,14872,1,0,0,3,10,3110,0,2003,0,98004,47.6178,-122.209,3110,12433,High tier,0,13.97879462
1282,6204410200,20140616T000000,371025,3,2,1530,8925,1,0,0,3,7,1530,0,1977,0,98011,47.736,-122.199,2040,8856,Middle tier,0,16.82314299
1283,7625702400,20140730T000000,355000,2,1,960,6250,1,0,0,3,6,960,0,1916,0,98136,47.5491,-122.386,1350,6250,Middle tier,0,6.779206239
1284,5113200310,20140909T000000,270000,3,1,1240,14110,1,0,0,4,7,1240,0,1972,0,98058,47.4579,-122.09,2060,19350,Middle tier,0,28.66885027
1285,7893802800,20140605T000000,425000,4,2.75,2440,15349,2,0,1,4,7,2440,0,1957,0,98198,47.4117,-122.333,2280,9250,Middle tier,0,11.82550111
1286,2473003210,20150313T000000,364808,3,1.75,2320,7875,1,0,0,3,8,1620,700,1967,0,98058,47.4524,-122.146,1990,9720,Middle tier,1,22.97870138
1287,1402600570,20150113T000000,320000,3,2.25,1580,6561,1,0,0,3,8,1200,380,1981,0,98058,47.4394,-122.14,1710,7241,Middle tier,1,23.90606306
1288,8944460030,20141014T000000,325000,4,2.5,2963,5797,2,0,0,3,9,2963,0,2006,0,98030,47.3831,-122.185,2665,6119,Middle tier,0,21.42647897
1289,2473480560,20140904T000000,350000,3,2.25,2470,10290,2,0,0,3,8,2230,240,1984,0,98058,47.4459,-122.124,1970,10150,Middle tier,1,25.37640087
1290,3365900465,20150219T000000,170000,3,1.5,1370,10176,1,0,0,3,6,1370,0,1947,0,98168,47.4738,-122.263,1650,10176,Low tier,0,11.3782597
1291,5341600030,20140509T000000,255000,2,1,960,28717,1,0,0,4,6,960,0,1984,0,98070,47.3356,-122.502,1860,28717,Middle tier,0,24.7956354
1292,6073500160,20141210T000000,550000,3,1,1130,7500,1,0,0,3,7,880,250,1947,0,98117,47.6973,-122.389,2190,5250,High tier,1,7.94973254
1293,2025760160,20140703T000000,835000,4,4.25,4930,25714,2,0,0,3,12,4930,0,2005,0,98092,47.3069,-122.148,3620,23035,High tier,0,27.48005761
1294,9393700140,20150310T000000,420000,3,1,1150,5120,1,0,0,4,6,800,350,1946,0,98116,47.5588,-122.392,1220,5120,Middle tier,1,7.08064599
1295,5458800125,20140514T000000,925000,4,2.5,2190,7350,2.5,0,0,5,8,2190,0,1958,0,98040,47.5786,-122.236,1880,7350,High tier,0,11.13240331
1296,2492200435,20140606T000000,389250,2,1.5,1490,4080,1,0,0,3,7,930,560,1956,0,98126,47.5344,-122.381,1320,4080,Middle tier,1,6.861234691
1297,3759500046,20150501T000000,748000,3,2.5,2600,10183,1,0,0,3,8,1300,1300,2004,0,98033,47.6984,-122.201,1860,10401,High tier,1,15.75082656
1298,8648220260,20150324T000000,284000,3,1.75,1530,9600,1,0,0,3,7,1200,330,1988,0,98042,47.3594,-122.076,1680,9680,Middle tier,1,32.38292281
1299,6392001670,20140611T000000,588000,4,2,1680,5000,1,0,0,3,7,980,700,1950,0,98115,47.6858,-122.286,1680,6000,High tier,1,7.020703539
1300,2026049155,20150320T000000,372500,3,1.75,1680,8648,1,0,0,4,7,1680,0,1963,0,98133,47.7338,-122.332,1290,8147,Middle tier,0,7.337933192
1301,2329800240,20150218T000000,285000,4,3,1900,7194,2,0,0,4,7,1900,0,1988,0,98042,47.3768,-122.117,1690,7194,Middle tier,0,27.88884481
1302,3380900125,20140527T000000,360000,3,1,1570,9467,1,0,0,3,7,1570,0,1954,0,98177,47.7683,-122.359,1570,9100,Middle tier,0,9.769820998
1303,1324079041,20141118T000000,275000,3,1,1370,17859,1,0,0,4,7,1150,220,1930,0,98024,47.5617,-121.859,1460,47044,Middle tier,1,52.96890218
1304,8682230550,20140916T000000,428000,2,2,1350,4225,1,0,0,3,8,1350,0,2003,0,98053,47.7106,-122.03,1660,4225,Middle tier,0,34.39065043
1305,853400240,20150325T000000,847000,6,2.5,3010,17864,2,0,0,3,8,3010,0,1969,0,98177,47.7209,-122.372,2560,11532,High tier,0,7.771030423
1306,2130702075,20140926T000000,316000,3,1,1010,7838,1,0,0,4,6,1010,0,1977,0,98019,47.7422,-121.981,1380,8128,Middle tier,0,40.08938504
1307,3260810260,20150505T000000,375000,3,2.5,2050,7205,2,0,0,3,8,2050,0,2000,0,98003,47.3487,-122.304,2050,7264,Middle tier,0,15.93348284
1308,2878600200,20140508T000000,533000,3,1,1670,4080,1,0,0,3,7,1170,500,1967,0,98115,47.6899,-122.321,1560,4080,High tier,1,4.958620088
1309,7298040310,20140523T000000,556000,5,2.5,3840,16905,2,0,0,3,11,3840,0,1991,0,98023,47.2996,-122.342,3270,12133,High tier,0,18.51127833
1310,766000240,20140915T000000,225000,4,2,2220,14120,1,0,0,3,7,1200,1020,1966,0,98042,47.361,-122.116,1300,9709,Middle tier,1,28.46085714
1311,3459700340,20141030T000000,537250,4,2.5,2590,9530,1,0,0,4,8,1640,950,1978,0,98155,47.7752,-122.285,2710,10970,High tier,1,11.23767352
1312,2473251180,20141217T000000,255000,3,1,1180,13650,1,0,0,4,7,1180,0,1967,0,98058,47.4551,-122.154,1460,11730,Middle tier,0,22.10273542
1313,2407900200,20150409T000000,530000,4,2.5,2950,4836,2,0,0,3,7,2950,0,2006,0,98059,47.479,-122.129,2120,4750,High tier,0,24.16120664
1314,7558700030,20150413T000000,5300000,6,6,7390,24829,2,1,4,4,12,5000,2390,1991,0,98040,47.5631,-122.21,4320,24619,High tier,1,14.143889
1315,203600140,20150324T000000,595000,3,2.75,2150,31238,2,0,0,3,9,2150,0,1996,0,98014,47.6596,-121.96,2650,38307,High tier,0,41.76074185
1316,4037800140,20140814T000000,548000,4,2,2100,8880,1,0,0,4,7,2100,0,1958,0,98008,47.6115,-122.124,1280,9102,High tier,0,23.42374336
1317,1683600240,20150320T000000,234975,3,1.75,1650,8073,1,0,0,3,7,1100,550,1980,0,98092,47.3187,-122.182,1280,8073,Middle tier,1,24.25018124
1318,1962200036,20140819T000000,600000,3,1.75,1620,1325,2.5,0,0,3,9,1430,190,2005,0,98102,47.6498,-122.321,1750,1572,High tier,1,2.786044069
1319,1775800510,20150324T000000,432000,4,1,1750,12528,1,0,0,4,7,1750,0,1967,0,98072,47.743,-122.097,1550,14120,Middle tier,0,27.56824525
1320,1822350070,20150202T000000,455000,3,1.5,1380,6657,2,0,0,3,7,1380,0,1986,0,98034,47.7085,-122.217,1420,8187,Middle tier,0,14.31793534
1321,7772400160,20141024T000000,279950,3,1.75,1510,11234,1,0,0,3,7,1210,300,1965,0,98155,47.7571,-122.328,2080,9076,Middle tier,1,8.748555191
1322,273900030,20141020T000000,267500,3,1.5,1600,9072,1,0,0,4,7,1600,0,1963,0,98030,47.3737,-122.216,1710,8000,Middle tier,0,19.28197273
1323,3323069084,20140909T000000,620000,4,2.5,1840,220308,2,0,0,3,8,1840,0,2000,0,98038,47.4306,-122.049,1890,65340,High tier,0,33.50372955
1324,4337000160,20150127T000000,110000,2,1,830,7590,1,0,0,2,6,830,0,1943,0,98166,47.4784,-122.335,980,7590,Low tier,0,7.85755193
1325,9126100550,20140513T000000,625000,3,3.5,1810,1846,2,0,0,4,8,1440,370,2009,0,98122,47.607,-122.305,1480,3600,High tier,1,3.304003595
1326,5101405274,20140529T000000,389000,2,1,910,7000,1,0,0,3,7,910,0,1952,0,98115,47.6999,-122.305,1260,7528,Middle tier,0,6.253839223
1327,4232400860,20140630T000000,1200000,4,2,2120,3360,2,0,0,3,9,2120,0,1905,0,98112,47.6227,-122.31,2090,3600,High tier,0,2.835519907
1328,2723069082,20150424T000000,788500,4,2.25,2510,133729,2,0,0,4,8,2510,0,1977,0,98027,47.4569,-122.02,2510,69696,High tier,0,36.15106831
1329,7436500270,20140725T000000,567000,5,2.25,2100,6936,1,0,0,3,8,1600,500,1974,0,98033,47.6737,-122.169,2100,8661,High tier,1,18.79759911
1330,5153200030,20150113T000000,515000,2,2.25,2690,15000,1,0,2,3,8,1870,820,1987,0,98023,47.3361,-122.353,2690,15000,High tier,1,16.45166816
1331,4022900125,20140902T000000,605000,4,2.5,2430,11870,1,0,0,5,8,1590,840,1968,0,98155,47.7761,-122.285,2430,9600,High tier,1,11.28429281
1332,7841300505,20141027T000000,430000,4,3.75,2452,4800,2,0,0,3,7,2452,0,1936,1994,98055,47.4744,-122.213,1180,4800,Middle tier,0,15.75762298
1333,573000685,20140717T000000,805000,2,1.75,1550,6000,1,0,1,3,7,1550,0,1920,0,98199,47.6712,-122.409,2360,6000,High tier,0,9.021877953
1334,8961990160,20150413T000000,567500,3,2.5,2080,4556,2,0,0,3,8,2080,0,1999,0,98074,47.6036,-122.014,1530,5606,High tier,0,35.65746325
1335,1250202255,20140605T000000,647500,3,1.75,1290,3870,1,0,0,5,7,1290,0,1916,0,98144,47.5873,-122.29,2020,5850,High tier,0,5.15347374
1336,7234600796,20141126T000000,495000,2,1.75,1850,2530,2.5,0,0,4,7,1850,0,1903,0,98122,47.6106,-122.31,1500,1795,Middle tier,0,2.741418835
1337,3630180340,20141104T000000,825000,4,2.5,3370,5000,2,0,0,3,9,3370,0,2006,0,98027,47.541,-121.998,3370,5237,High tier,0,37.65973455
1338,5104450070,20150309T000000,435000,4,2.25,2730,7506,2,0,0,4,8,2730,0,1987,0,98058,47.4627,-122.152,2390,8015,Middle tier,0,22.12238274
1339,9477100060,20140909T000000,445950,3,1.75,1300,7800,1,0,0,5,7,1300,0,1968,0,98034,47.7321,-122.195,1520,7344,Middle tier,0,17.12404132
1340,4139440830,20140603T000000,960000,5,2.75,3040,10257,2,0,0,3,10,3040,0,1993,0,98006,47.5531,-122.119,2860,9327,High tier,0,24.22011998
1341,6772200055,20140917T000000,780000,4,3,2440,3600,1.5,0,0,5,8,1480,960,1929,0,98103,47.6853,-122.331,1770,4000,High tier,1,4.466068606
1342,8731982190,20140618T000000,274500,3,2.25,1720,9000,1,0,0,4,8,1320,400,1969,0,98023,47.3191,-122.383,1930,8000,Middle tier,1,18.15723662
1343,6300000335,20150429T000000,729953,5,3,3230,5167,1.5,0,0,4,8,2000,1230,1909,0,98133,47.7053,-122.34,1509,1626,High tier,1,5.668919964
1344,9301300751,20140728T000000,464950,3,1.5,1200,890,2,0,0,3,8,1030,170,2008,0,98109,47.6384,-122.342,1230,2120,Middle tier,1,1.848828216
1345,9542100135,20141112T000000,620000,4,1.75,2350,18800,1,0,2,3,8,2350,0,1959,0,98005,47.5904,-122.177,3050,14640,High tier,0,17.57093512
1346,8691410700,20150116T000000,735000,4,3.5,3100,5600,2,0,0,3,9,3100,0,2005,0,98075,47.5968,-121.978,3080,5600,High tier,0,39.66643487
1347,217500135,20150421T000000,450000,4,2.25,2040,9565,1,0,0,3,8,1400,640,1959,0,98133,47.7356,-122.335,1890,8580,Middle tier,1,7.439452445
1348,3731800055,20140605T000000,450000,4,1,2000,4676,1.5,0,0,3,7,1250,750,1916,1986,98118,47.5529,-122.268,1140,4676,Middle tier,1,8.164057735
1349,7234600786,20140511T000000,842500,4,2.5,2160,5298,2.5,0,0,4,9,2160,0,1902,0,98122,47.6106,-122.31,1720,2283,High tier,0,2.741418835
1350,2423059104,20141008T000000,360000,3,2,1970,79714,1,0,0,3,7,1070,900,1979,0,98058,47.4674,-122.107,1890,36626,Middle tier,1,26.69813879
1351,1823039205,20140624T000000,585000,3,2.5,2270,100545,2,0,0,3,8,2270,0,1998,0,98070,47.4815,-122.47,1277,100545,High tier,0,16.89943795
1352,2423020260,20140814T000000,461000,3,2.25,1850,7923,1,0,0,4,7,1150,700,1977,0,98033,47.7011,-122.171,1780,7420,Middle tier,1,18.9747999
1353,2695600070,20140818T000000,345000,2,1,1350,4494,1,0,0,3,7,920,430,1949,0,98126,47.5315,-122.38,1470,5225,Middle tier,1,6.894603062
1354,6844703240,20140702T000000,1080000,3,2.5,3280,10302,1,0,0,3,10,1680,1600,1970,0,98115,47.6948,-122.286,1550,6300,High tier,1,7.37314698
1355,3904940070,20150227T000000,643000,4,2.5,2270,8391,2,0,0,3,8,2270,0,1988,0,98029,47.574,-122.013,2420,8391,High tier,0,35.83159411
1356,1939130070,20140929T000000,690000,4,2.5,2820,8307,2,0,0,3,9,2820,0,1990,0,98074,47.6253,-122.027,2820,8307,High tier,0,34.22078171
1357,5589300370,20150401T000000,282000,4,1,1200,11111,1.5,0,0,3,7,1200,0,1949,0,98155,47.7529,-122.306,1350,9113,Middle tier,0,9.044661756
1358,3526039116,20141118T000000,549000,3,1.75,2000,6130,1,0,0,4,8,1120,880,1951,0,98117,47.6925,-122.388,2140,7150,High tier,1,7.680906148
1359,6821600390,20150108T000000,815000,3,2,2310,6000,2,0,1,4,9,1560,750,1926,0,98199,47.648,-122.395,2000,6000,High tier,1,7.071393638
1360,1925069082,20150511T000000,2200000,5,4.25,4640,22703,2,1,4,5,8,2860,1780,1952,0,98052,47.6393,-122.097,3140,14200,High tier,1,26.48096595
1361,8100400160,20150413T000000,700000,3,2.25,2330,11424,2,0,0,4,8,2330,0,1984,0,98052,47.6386,-122.11,2050,11448,High tier,0,25.03583566
1362,5556300102,20140714T000000,933399,3,2.5,3940,10360,2,0,0,3,9,3110,830,1992,0,98052,47.6468,-122.116,2720,11941,High tier,1,24.40823823
