,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,distance_to_city,price_per_sqft,clusters,cluster
2599,733000,3,2.5,2160,9888,0,0,4,9,2160,0,1989,0,98052,47.6712,-122.142,3060,21.72247686,339.35185185185185,3,dark purple
2600,381500,2,1.0,900,2910,0,0,5,7,900,0,1924,0,98115,47.6859,-122.322,1320,4.698320766,423.8888888888889,0,pink
2601,343000,2,1.0,1180,9261,0,0,4,7,940,240,1957,0,98118,47.5492,-122.274,1700,7.665716126,290.6779661016949,0,pink
2602,205500,2,1.0,900,6400,0,0,5,6,900,0,1938,0,98022,47.2113,-121.992,1320,44.8342563,228.33333333333334,0,pink
2603,525000,3,2.0,1600,16530,0,0,5,7,1600,0,1967,0,98075,47.5821,-122.016,1850,35.4726467,328.125,3,dark purple
2604,300000,3,1.75,1500,8352,0,2,5,6,750,750,1943,0,98056,47.4883,-122.191,1500,17.54365411,200.0,0,pink
2605,299000,2,1.0,1070,189486,0,0,3,6,1070,0,1942,0,98077,47.7199,-122.085,1970,28.5072561,279.4392523364486,0,pink
2606,561000,4,2.5,2570,5250,0,0,3,8,2570,0,1990,0,98029,47.5763,-122.0,2260,37.26692546,218.28793774319067,3,dark purple
2607,450000,3,1.0,1210,4000,0,0,3,7,1090,120,1928,0,98144,47.5934,-122.308,1210,3.133606846,371.900826446281,0,pink
2608,540000,4,2.5,1850,7850,0,0,3,8,1850,0,1985,0,98052,47.6914,-122.103,1830,26.20128824,291.8918918918919,3,dark purple
2609,379000,3,2.5,1740,30886,0,0,3,8,1740,0,1992,0,98045,47.46,-121.707,1740,70.35382532,217.816091954023,0,pink
2610,230000,3,1.0,1300,14000,0,0,4,7,1300,0,1958,0,98198,47.4213,-122.322,1390,11.33906735,176.92307692307693,0,pink
2611,399950,3,2.5,2000,30605,0,0,4,8,2000,0,1989,0,98042,47.3442,-122.062,1930,34.1781696,199.975,0,pink
2612,355000,5,2.5,3220,5806,0,0,3,8,3220,0,2002,0,98042,47.3714,-122.103,2760,29.40173507,110.24844720496894,0,pink
2613,580000,4,2.25,2160,9593,0,0,3,8,2160,0,1969,0,98008,47.5883,-122.112,2820,24.79302184,268.51851851851853,3,dark purple
2614,700000,3,2.0,2130,4299,0,0,4,7,1680,450,1922,0,98144,47.5779,-122.294,2040,4.91870132,328.63849765258215,3,dark purple
2615,279900,3,1.75,1580,8151,0,1,4,7,1100,480,1962,0,98198,47.3672,-122.312,1650,14.6840941,177.15189873417722,0,pink
2616,210000,3,1.0,1200,7500,0,0,3,6,1200,0,1905,1989,98178,47.4921,-122.275,1010,9.670408766,175.0,0,pink
2617,1170000,3,3.0,3790,5001,0,0,3,10,2810,980,1989,0,98122,47.6035,-122.285,2500,5.537006455,308.7071240105541,1,purple
2618,290300,2,1.0,860,3874,0,0,4,6,860,0,1931,0,98055,47.4836,-122.204,1400,16.3656442,337.5581395348837,0,pink
2619,1600000,5,4.5,5130,43123,0,0,3,11,5130,0,1996,0,98006,47.544,-122.126,4670,23.53420129,311.8908382066277,1,purple
2620,490000,3,1.0,1600,6380,0,0,3,7,1400,200,1939,0,98125,47.7015,-122.317,1760,5.755080334,306.25,0,pink
2621,606000,4,2.5,2110,13850,0,0,3,9,2110,0,1987,0,98027,47.5497,-122.077,2520,28.875629,287.2037914691943,3,dark purple
2622,359950,3,1.0,1400,4980,0,0,3,6,950,450,1943,0,98133,47.7041,-122.34,990,5.59794427,257.10714285714283,0,pink
2623,677100,3,2.0,2110,9199,0,0,3,10,2110,0,1993,0,98074,47.6496,-122.083,3130,28.07837934,320.90047393364927,3,dark purple
2624,465000,3,2.0,1430,7125,0,0,4,7,1430,0,1984,0,98074,47.6256,-122.059,1570,30.66436817,325.1748251748252,0,pink
2625,4500000,5,5.5,6640,40014,1,4,3,12,6350,290,2004,0,98155,47.7493,-122.28,3030,10.24503779,677.710843373494,2,medium purple
2626,500000,3,2.0,3040,41072,0,0,4,8,1520,1520,1978,0,98038,47.3944,-121.972,2230,42.30462734,164.47368421052633,0,pink
2627,455000,2,1.0,980,5000,0,0,4,7,980,0,1950,0,98155,47.7518,-122.279,1600,10.43051488,464.2857142857143,0,pink
2628,705000,6,2.0,2570,4240,0,0,4,7,1970,600,1911,0,98115,47.6754,-122.307,2030,4.933149957,274.3190661478599,3,dark purple
2629,420000,3,2.5,2060,7020,0,0,4,8,1460,600,1967,0,98177,47.7575,-122.364,2150,9.334280266,203.88349514563106,0,pink
2630,169575,3,1.0,1300,8284,0,0,3,7,1300,0,1968,0,98003,47.3327,-122.306,1360,16.82077968,130.44230769230768,0,pink
2631,250000,3,1.0,1300,8284,0,0,3,7,1300,0,1968,0,98003,47.3327,-122.306,1360,16.82077968,192.30769230769232,0,pink
2632,530000,3,2.25,1680,7262,0,0,5,7,1180,500,1973,0,98034,47.713,-122.225,1910,13.62747112,315.4761904761905,3,dark purple
2633,590000,5,3.25,4020,40341,0,0,5,8,2170,1850,1970,0,98027,47.4952,-122.068,2650,30.42773077,146.76616915422886,3,dark purple
2634,257500,3,1.75,1530,14087,0,0,3,7,1070,460,1979,0,98042,47.3146,-122.043,1770,36.86428533,168.30065359477123,0,pink
2635,415000,3,1.0,1170,6700,0,0,3,8,1170,0,1957,0,98125,47.7122,-122.29,2410,7.821959448,354.7008547008547,0,pink
2636,536000,3,1.75,1580,3764,0,0,3,7,1280,300,1945,0,98107,47.672,-122.397,1560,7.839329412,339.24050632911394,3,dark purple
2637,246500,3,1.5,1270,11600,0,0,4,7,1270,0,1964,0,98031,47.4075,-122.196,1380,19.56861096,194.09448818897638,0,pink
2638,395000,3,1.75,1480,7700,0,0,3,8,1480,0,1975,0,98034,47.7225,-122.202,1930,16.17937868,266.8918918918919,0,pink
2639,739000,3,2.25,2220,10530,0,0,4,8,1700,520,1974,0,98052,47.6383,-122.098,2500,26.36623508,332.8828828828829,3,dark purple
2640,1270000,4,2.75,3200,13729,0,0,3,11,3200,0,1984,0,98005,47.6402,-122.171,4050,18.28256577,396.875,1,purple
2641,190000,3,1.0,910,10575,0,0,4,7,910,0,1968,0,98003,47.2741,-122.301,1470,20.34578165,208.7912087912088,0,pink
2642,305000,3,1.5,1480,9086,0,0,3,7,1480,0,1962,0,98168,47.4717,-122.323,1540,8.3556707,206.0810810810811,0,pink
2643,925000,4,4.25,3770,13058,0,0,4,8,3770,0,1983,0,98028,47.7517,-122.225,2200,14.79738743,245.3580901856764,3,dark purple
2644,895000,4,3.0,3500,13444,0,0,3,10,2360,1140,1977,0,98040,47.5468,-122.231,3140,12.13106823,255.71428571428572,3,dark purple
2645,656000,3,1.75,1480,7475,0,0,3,8,1480,0,1943,0,98115,47.6732,-122.272,2120,7.900099342,443.2432432432432,3,dark purple
2646,560000,4,1.0,1660,4690,0,0,3,7,1260,400,1945,0,98117,47.6829,-122.378,1400,6.464233951,337.34939759036143,3,dark purple
2647,610000,5,2.25,2520,11700,0,0,3,9,2520,0,1977,0,98074,47.6322,-122.053,2530,31.34484766,242.06349206349208,3,dark purple
2648,645000,4,2.5,2850,37522,0,0,3,9,2850,0,1987,0,98075,47.5852,-121.992,2980,38.13085491,226.31578947368422,3,dark purple
2649,259000,3,2.5,2153,4400,0,0,3,8,2153,0,2007,0,98001,47.2872,-122.283,2434,20.05522149,120.29725963771482,0,pink
2650,980000,4,2.5,3780,10962,0,0,3,10,3780,0,1990,0,98033,47.6533,-122.183,3310,17.05328109,259.25925925925924,3,dark purple
2651,872000,4,4.0,3770,9750,0,0,4,9,1940,1830,1967,0,98177,47.7159,-122.367,2260,7.228765133,231.29973474801062,3,dark purple
2652,1000000,6,2.75,3600,9675,0,2,4,9,1940,1660,1977,0,98040,47.5726,-122.213,2990,13.71335943,277.77777777777777,3,dark purple
2653,900000,3,2.75,2980,12600,0,0,3,8,1590,1390,1941,2012,98033,47.674,-122.196,1520,15.87151472,302.0134228187919,3,dark purple
2654,475000,4,1.5,2320,5534,0,0,4,7,1540,780,1915,0,98103,47.6944,-122.355,1670,5.479251349,204.74137931034483,0,pink
2655,350000,5,2.75,2980,13482,0,0,4,8,1730,1250,1975,0,98042,47.3774,-122.16,2900,23.84228076,117.4496644295302,0,pink
2656,840000,4,1.75,2930,11562,0,3,3,9,1670,1260,1947,0,98117,47.6765,-122.404,2530,8.653811915,286.68941979522185,3,dark purple
2657,500000,4,2.5,2040,8400,0,0,3,8,1420,620,1963,0,98006,47.5512,-122.17,2540,18.64394867,245.09803921568627,0,pink
2658,202500,3,1.5,1510,9898,0,0,3,7,1110,400,1954,0,98148,47.4303,-122.334,1420,10.71827311,134.10596026490066,0,pink
2659,523000,4,2.5,2660,65340,0,0,3,8,2660,0,1988,0,98027,47.4969,-122.06,2850,31.27320696,196.61654135338347,3,dark purple
2660,225000,3,2.5,1740,10050,0,0,3,7,1740,0,1989,0,98001,47.2671,-122.236,1300,23.15930556,129.31034482758622,0,pink
2661,418200,3,2.25,2240,9542,0,1,3,7,1190,1050,1980,0,98198,47.3995,-122.318,2080,12.6829658,186.69642857142858,0,pink
2662,356500,4,1.75,1570,9670,0,0,3,7,1170,400,1959,0,98028,47.7432,-122.248,2080,12.4485728,227.0700636942675,0,pink
2663,670000,4,3.0,2500,5000,0,0,4,7,1460,1040,1926,0,98103,47.6895,-122.331,1720,4.714866103,268.0,3,dark purple
2664,456150,3,2.25,1750,12408,0,0,5,7,1150,600,1962,0,98155,47.7509,-122.3,1820,9.191959591,260.65714285714284,0,pink
2665,471000,4,2.5,3030,9687,0,0,3,8,2020,1010,1998,0,98045,47.485,-121.799,2050,60.02111649,155.44554455445544,0,pink
2666,558000,3,2.5,1680,934,0,0,3,8,1680,0,2008,0,98116,47.5891,-122.387,1740,5.958508424,332.14285714285717,3,dark purple
2667,1380000,6,4.5,5740,10312,0,2,3,11,3610,2130,2000,0,98006,47.5533,-122.11,4350,25.20967474,240.41811846689896,1,purple
2668,161500,3,1.0,1220,6000,0,0,5,7,1220,0,1961,0,98002,47.2811,-122.214,1420,23.71808456,132.37704918032787,0,pink
2669,311000,3,1.0,1310,8370,0,0,3,7,1310,0,1962,0,98034,47.7284,-122.241,1310,12.548991,237.40458015267177,0,pink
2670,470000,6,1.75,2490,8732,0,0,4,8,2490,0,1966,0,98034,47.7252,-122.187,1840,17.77349632,188.7550200803213,0,pink
2671,569000,3,3.25,2220,8227,0,0,5,8,1770,450,1929,0,98108,47.5665,-122.316,1750,3.339400473,256.3063063063063,3,dark purple
2672,689000,4,2.5,2240,7350,0,0,3,9,2240,0,1989,0,98029,47.5652,-122.013,2200,35.86680429,307.5892857142857,3,dark purple
2673,271900,3,1.75,1890,11875,0,0,3,7,1230,660,1979,0,98045,47.4472,-121.774,1580,63.08243084,143.86243386243387,0,pink
2674,278000,4,2.5,1850,6037,0,0,3,7,1850,0,1991,0,98030,47.359,-122.191,1860,21.86389386,150.27027027027026,0,pink
2675,820000,2,2.5,2210,4440,0,0,4,8,1440,770,1931,0,98112,47.6305,-122.3,1560,4.032344981,371.04072398190044,3,dark purple
2676,399500,3,1.75,1410,7700,0,0,4,7,1410,0,1967,0,98056,47.5375,-122.176,1560,18.16586135,283.3333333333333,0,pink
2677,462000,3,2.75,1890,2614,0,0,4,9,1890,0,1979,0,98008,47.6102,-122.114,1800,24.53562691,244.44444444444446,0,pink
2678,347500,3,1.0,1830,12036,0,0,3,7,1550,280,1977,0,98042,47.3126,-122.043,1810,36.92076186,189.89071038251367,0,pink
2679,562100,2,0.75,1440,3700,0,0,3,7,1200,240,1914,0,98107,47.6707,-122.364,1440,4.844658874,390.34722222222223,3,dark purple
2680,230000,2,1.0,950,7560,0,0,3,6,950,0,1958,0,98058,47.4499,-122.176,1160,20.05176536,242.10526315789474,0,pink
2681,687000,4,2.5,2370,10083,0,0,5,8,2370,0,1966,0,98033,47.6715,-122.166,2370,19.09940499,289.873417721519,3,dark purple
2682,725786,4,2.5,3070,5762,0,0,3,10,3070,0,2000,0,98075,47.5847,-122.08,3630,28.35754777,236.41237785016287,3,dark purple
2683,315500,3,1.0,1300,12600,0,0,4,7,1300,0,1969,0,98072,47.7422,-122.1,1480,27.23511154,242.69230769230768,0,pink
2684,312000,4,2.0,1300,7054,0,0,3,7,1300,0,1950,2013,98146,47.5071,-122.369,1560,7.242241629,240.0,0,pink
2685,343000,3,3.25,1210,1173,0,0,3,8,1000,210,2002,0,98133,47.7114,-122.356,1650,6.454105161,283.4710743801653,0,pink
2686,385195,1,1.0,710,6000,0,0,3,6,710,0,2015,0,98144,47.5756,-122.316,1440,2.934669415,542.5281690140845,0,pink
2687,415000,4,2.25,2240,12650,0,0,4,8,1730,510,1981,0,98059,47.4777,-122.142,2150,22.82481943,185.26785714285714,0,pink
2688,461000,3,1.75,3600,8666,0,0,4,6,2400,1200,1948,0,98033,47.6893,-122.167,2290,19.2194915,128.05555555555554,0,pink
2689,369990,4,2.5,1960,7133,0,0,3,7,1960,0,2002,0,98056,47.4941,-122.19,1960,17.50619832,188.7704081632653,0,pink
2690,349950,4,2.5,1820,3134,0,0,3,7,1820,0,1999,0,98019,47.7351,-121.985,1820,39.5728199,192.28021978021977,0,pink
2691,285750,3,2.25,1960,17126,0,0,3,8,1400,560,1966,0,98055,47.4436,-122.21,2060,17.03917711,145.7908163265306,0,pink
2692,542500,4,2.25,1750,10160,0,0,3,8,1320,430,1972,0,98005,47.5909,-122.158,2170,19.67748526,310.0,3,dark purple
2693,830000,5,3.5,3700,5400,0,0,3,9,2890,810,2011,0,98053,47.7085,-122.117,3620,24.88965864,224.32432432432432,3,dark purple
2694,705000,4,2.5,2910,20946,0,0,4,8,2350,560,1976,0,98034,47.7085,-122.24,2020,12.02700205,242.2680412371134,3,dark purple
2695,615000,2,1.0,1270,5000,0,0,3,8,1090,180,1949,0,98117,47.6828,-122.393,1640,7.784789889,484.251968503937,3,dark purple
2696,184500,2,1.0,720,5880,0,0,3,6,720,0,1940,0,98178,47.5056,-122.27,1440,9.515750565,256.25,0,pink
2697,412000,2,1.0,1040,5120,0,0,3,7,1040,0,1901,0,98122,47.6048,-122.312,1250,2.541837851,396.15384615384613,0,pink
2698,250000,3,1.5,2210,11111,0,0,3,7,2210,0,1934,0,98168,47.492,-122.309,1250,7.601619108,113.12217194570135,0,pink
2699,580000,5,2.0,2060,6000,0,0,3,7,2060,0,1903,0,98105,47.6685,-122.305,1770,4.770317735,281.5533980582524,3,dark purple
2700,220000,2,1.0,780,6000,0,0,5,6,780,0,1923,0,98055,47.4759,-122.208,1080,16.19299341,282.05128205128204,0,pink
2701,675000,4,2.75,2240,8937,0,0,4,8,1460,780,1976,0,98033,47.6495,-122.194,2360,15.81029541,301.3392857142857,3,dark purple
2702,373500,2,1.0,800,3330,0,0,3,7,800,0,1918,0,98107,47.6566,-122.358,1300,3.775723485,466.875,0,pink
2703,662700,2,1.5,2440,6900,0,0,3,7,1590,850,1910,0,98118,47.5568,-122.271,1770,7.7644187,271.5983606557377,3,dark purple
2704,239950,5,1.0,1460,6032,0,0,4,6,1460,0,1941,0,98168,47.487,-122.282,1060,9.389571559,164.34931506849315,0,pink
2705,383000,3,1.0,1150,10196,0,0,4,7,1150,0,1957,0,98052,47.6788,-122.162,1410,19.62111131,333.04347826086956,0,pink
2706,485000,3,2.75,2650,12350,0,0,4,7,1470,1180,1975,0,98028,47.7669,-122.268,1950,11.88607334,183.0188679245283,0,pink
2707,610000,4,2.75,2600,36583,0,0,5,8,1580,1020,1976,0,98075,47.593,-122.054,2300,31.22456156,234.6153846153846,3,dark purple
2708,545000,6,1.75,1820,6250,0,0,3,7,1130,690,1954,0,98116,47.579,-122.39,1820,6.433691812,299.45054945054943,3,dark purple
2709,780000,2,2.5,2560,2500,0,0,5,8,1690,870,1901,0,98112,47.6233,-122.3,1890,3.927598462,304.6875,3,dark purple
2710,305000,3,2.5,1714,3240,0,0,3,8,1714,0,2005,0,98055,47.4288,-122.19,1714,19.36629429,177.9463243873979,0,pink
2711,405000,3,1.0,1330,15678,0,0,3,7,900,430,1984,0,98074,47.6355,-122.037,1330,33.13069563,304.5112781954887,0,pink
2712,1110000,5,3.5,7350,12231,0,4,3,11,4750,2600,2001,0,98065,47.5373,-121.865,5380,52.40203144,151.0204081632653,1,purple
2713,273000,3,1.75,2050,9045,0,0,4,6,2050,0,1959,0,98058,47.4572,-122.18,1200,19.45550062,133.17073170731706,0,pink
2714,326500,3,1.0,1810,12375,0,0,3,7,1810,0,1970,0,98072,47.7427,-122.172,1420,19.71400306,180.38674033149172,0,pink
2715,365000,3,1.75,1380,9134,0,0,5,7,880,500,1981,0,98056,47.5087,-122.193,1400,16.87083278,264.4927536231884,0,pink
2716,1000000,3,2.75,3070,10739,0,0,3,10,2440,630,1987,0,98004,47.6444,-122.191,3490,16.09973571,325.7328990228013,3,dark purple
2717,422500,2,1.0,800,4046,0,0,3,7,800,0,1940,0,98117,47.6895,-122.382,1400,7.057770172,528.125,0,pink
2718,354450,4,2.75,2140,9920,0,0,3,8,2140,0,1993,0,98001,47.3529,-122.274,2130,16.7284305,165.63084112149534,0,pink
2719,320000,3,1.0,1330,9540,0,0,4,7,1330,0,1971,0,98077,47.758,-122.075,1250,30.16610211,240.6015037593985,0,pink
2720,223000,3,1.0,1030,9120,0,0,3,7,1030,0,1961,0,98032,47.3607,-122.291,1470,15.62185946,216.50485436893203,0,pink
2721,410000,3,2.5,1740,4948,0,0,3,7,1740,0,2008,0,98053,47.6966,-122.025,1290,34.80731289,235.632183908046,0,pink
2722,438000,3,1.0,1200,4000,0,0,4,6,1200,0,1923,0,98144,47.5881,-122.299,1390,4.182482953,365.0,0,pink
2723,390000,3,3.0,1490,2944,0,0,3,7,960,530,1993,0,98199,47.6506,-122.384,1590,5.983190073,261.744966442953,0,pink
2724,298500,4,2.5,1890,5954,0,0,3,7,1890,0,2004,0,98092,47.3293,-122.194,2030,22.8746725,157.93650793650792,0,pink
2725,749999,5,2.25,3060,13630,0,0,3,10,3060,0,1989,0,98006,47.5585,-122.117,3430,24.39776726,245.09771241830066,3,dark purple
2726,779000,6,2.5,3250,12000,0,1,3,8,1800,1450,1966,0,98115,47.6935,-122.28,3490,7.826566908,239.69230769230768,3,dark purple
2727,570000,3,2.75,2730,11936,0,2,3,8,1530,1200,1978,0,98034,47.6987,-122.231,2810,12.65989173,208.7912087912088,3,dark purple
2728,385000,3,1.0,810,4600,0,0,3,6,810,0,1918,0,98144,47.5712,-122.316,1520,3.125215552,475.30864197530866,0,pink
2729,649000,4,2.0,2240,11040,0,0,5,8,1120,1120,1961,0,98033,47.693,-122.168,1790,19.16655653,289.73214285714283,3,dark purple
2730,283000,3,1.0,1740,5247,0,0,3,7,1270,470,1947,0,98168,47.5049,-122.329,1070,6.312255811,162.64367816091954,0,pink
2731,699900,4,2.25,2380,16236,0,0,3,7,1540,840,1961,0,98008,47.6126,-122.12,2230,23.86877045,294.07563025210084,3,dark purple
2732,278500,4,1.0,1540,8400,0,0,3,7,770,770,1971,0,98058,47.4278,-122.152,1520,23.02166719,180.84415584415584,0,pink
2733,700000,4,1.75,2340,9100,0,0,3,8,1610,730,1975,0,98052,47.6401,-122.108,2470,25.26375297,299.14529914529913,3,dark purple
2734,535000,4,2.75,2710,45963,0,0,3,9,2710,0,1995,0,98045,47.4745,-121.724,2710,68.37372698,197.4169741697417,3,dark purple
2735,234500,3,1.75,1310,18400,0,0,3,7,870,440,1954,0,98168,47.5035,-122.302,1840,7.325018283,179.00763358778627,0,pink
2736,374150,3,1.75,1390,9585,0,0,4,7,1390,0,1973,0,98133,47.752,-122.35,1240,8.587709168,269.1726618705036,0,pink
2737,397000,4,2.5,2201,9542,0,0,3,8,2201,0,2006,0,98198,47.4002,-122.317,1990,12.65838714,180.37255792821443,0,pink
2738,613000,3,2.25,1960,10385,0,0,3,8,1960,0,1988,0,98008,47.5736,-122.109,2800,25.18686679,312.7551020408163,3,dark purple
2739,1150000,3,2.5,2850,10474,0,0,4,8,1730,1120,1954,0,98004,47.6218,-122.209,2820,13.98815675,403.50877192982455,1,purple
2740,595000,4,1.75,1880,4080,0,0,3,7,940,940,1924,0,98115,47.6754,-122.327,1410,3.951320619,316.48936170212767,3,dark purple
2741,340000,5,2.75,2440,6858,0,0,3,8,2440,0,2003,0,98030,47.3655,-122.174,2300,23.03308527,139.34426229508196,0,pink
2742,388000,4,2.5,2560,5800,0,0,3,9,2560,0,2005,0,98038,47.3474,-122.025,3040,37.79343284,151.5625,0,pink
2743,404000,3,1.75,1410,15210,0,0,3,7,1410,0,1950,2014,98166,47.4181,-122.339,1970,11.45458976,286.5248226950355,0,pink
2744,810000,3,2.0,2870,6360,0,1,4,8,1790,1080,1946,0,98115,47.6813,-122.275,2310,7.854534636,282.22996515679444,3,dark purple
2745,405000,4,2.5,2620,9359,0,0,3,9,2620,0,1987,0,98058,47.438,-122.152,2580,22.74302912,154.5801526717557,0,pink
2746,726000,5,3.0,2970,10335,0,0,3,9,2970,0,2000,0,98075,47.598,-122.019,2970,35.10696027,244.44444444444446,3,dark purple
2747,266000,3,2.5,1780,7214,0,0,4,7,1400,380,1986,0,98030,47.3667,-122.182,1520,22.30500019,149.43820224719101,0,pink
2748,722500,5,2.25,3700,7207,0,1,5,8,1850,1850,1970,0,98177,47.7736,-122.371,2340,10.51212831,195.27027027027026,3,dark purple
2749,352000,4,2.5,1252,25002,0,0,3,8,992,260,1996,0,98001,47.3216,-122.291,1860,17.84546866,281.15015974440894,0,pink
2750,265000,4,1.5,1240,8158,0,0,4,7,1110,130,1961,0,98198,47.3716,-122.31,1520,14.46654236,213.70967741935485,0,pink
2751,856000,3,2.5,2160,3920,0,0,3,9,2160,0,2014,0,98116,47.5762,-122.415,1500,9.164693883,396.2962962962963,3,dark purple
2752,346950,3,2.5,2040,4348,0,0,4,8,2040,0,2006,0,98038,47.3517,-121.999,2380,40.34540027,170.0735294117647,0,pink
2753,866059,5,3.5,3130,4797,0,0,3,9,2570,560,2014,0,98006,47.5664,-122.129,3440,23.01686895,276.6961661341853,3,dark purple
2754,410000,3,2.5,2350,4456,0,0,3,7,2350,0,2004,0,98065,47.5314,-121.854,2350,53.65028357,174.46808510638297,0,pink
2755,370000,3,1.75,1570,16817,0,0,3,7,1570,0,1982,0,98045,47.4716,-121.756,1600,64.86324316,235.6687898089172,0,pink
2756,230000,3,1.0,1530,389126,0,0,4,7,1530,0,1919,0,98022,47.1776,-122.011,1768,44.18349689,150.32679738562092,0,pink
2757,400000,2,2.0,1520,5010,0,0,3,7,1520,0,1999,0,98117,47.6948,-122.364,1110,5.98298744,263.1578947368421,0,pink
2758,172000,3,1.0,1350,9680,0,0,4,7,820,530,1959,0,98023,47.3274,-122.346,1320,16.88782269,127.4074074074074,0,pink
2759,615000,3,1.75,1950,8480,0,0,4,8,1250,700,1962,0,98007,47.5893,-122.15,1740,20.57113629,315.38461538461536,3,dark purple
2760,860000,4,3.5,3950,9600,0,0,3,10,3950,0,1998,0,98075,47.5945,-121.981,3110,39.33596572,217.72151898734177,3,dark purple
2761,555000,3,1.75,2040,6000,0,0,5,7,1120,920,1958,0,98116,47.5688,-122.397,1530,7.363825402,272.05882352941177,3,dark purple
2762,579000,3,2.5,1990,4040,0,0,5,8,1390,600,1926,0,98103,47.6867,-122.354,1180,5.0168441,290.95477386934675,3,dark purple
2763,385000,3,1.75,1300,7030,0,0,3,7,1300,0,1968,0,98034,47.721,-122.179,1450,18.50831425,296.15384615384613,0,pink
2764,420000,4,2.25,2030,12000,0,0,3,7,2030,0,1977,0,98011,47.7699,-122.168,2190,20.80492772,206.89655172413794,0,pink
2765,645000,3,1.75,2340,6750,0,0,5,7,1620,720,1914,0,98103,47.6956,-122.335,1410,5.060524295,275.64102564102564,3,dark purple
2766,549950,3,2.5,2160,6288,0,0,3,8,2160,0,1996,0,98133,47.7655,-122.35,1830,9.376123885,254.6064814814815,3,dark purple
2767,678000,3,2.75,2770,10000,0,1,5,8,1640,1130,1962,0,98033,47.7011,-122.206,2450,15.28314119,244.76534296028882,3,dark purple
2768,199000,4,2.0,2030,8120,0,0,3,7,2030,0,1950,0,98178,47.4994,-122.261,1520,10.51944058,98.0295566502463,0,pink
2769,604000,3,1.0,1440,13824,0,0,4,7,1440,0,1957,0,98040,47.5872,-122.241,2540,10.50553979,419.44444444444446,3,dark purple
2770,268000,5,1.75,1730,10368,0,0,5,7,1010,720,1963,0,98059,47.5008,-122.162,1730,20.27187081,154.91329479768785,0,pink
2771,960000,5,3.5,4510,16305,0,0,3,10,2820,1690,2003,0,98074,47.6346,-122.011,4330,36.01693857,212.86031042128604,3,dark purple
2772,509250,3,2.5,2100,7600,0,0,4,7,1450,650,1980,0,98052,47.6968,-122.127,2010,23.65028015,242.5,0,pink
2773,416000,3,2.5,1800,5372,0,0,3,8,1800,0,1987,0,98034,47.7188,-122.177,1650,18.67104661,231.11111111111111,0,pink
2774,190000,3,1.0,1090,8520,0,0,3,7,1090,0,1967,0,98003,47.3364,-122.307,1190,16.584091,174.3119266055046,0,pink
2775,212000,3,1.5,1010,10000,0,0,4,7,1010,0,1973,0,98003,47.2881,-122.294,2420,19.69050886,209.9009900990099,0,pink
2776,325900,3,2.5,2040,9765,0,0,3,8,2040,0,1985,0,98023,47.309,-122.349,2350,18.00666341,159.7549019607843,0,pink
2777,560000,3,3.5,2270,4088,0,0,3,8,1880,390,1996,0,98136,47.5356,-122.384,1760,7.070062878,246.69603524229075,3,dark purple
2778,275000,3,2.5,1730,5799,0,0,4,7,1730,0,1987,0,98030,47.3499,-122.177,1710,23.37761291,158.95953757225433,0,pink
2779,665000,4,2.5,2480,15411,0,2,3,8,2480,0,1994,0,98059,47.5379,-122.16,2940,19.89279194,268.14516129032256,3,dark purple
2780,1510000,4,3.5,3480,7232,0,0,3,9,2580,900,1926,2010,98144,47.5859,-122.291,2380,5.069816971,433.9080459770115,1,purple
